ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Medal,NOC,region
1109,Lavinia Agache (-Carney),F,16,148,40,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Bronze,ROU,Romania
1114,Luca Agamennoni,M,24,187,93,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Bronze,ITA,Italy
1114,Luca Agamennoni,M,27,187,93,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Silver,ITA,Italy
1122,Andre Kirk Agassi,M,26,180,80,United States,USA,1996 Summer,1996,Summer,Atlanta,Tennis,Gold,USA,USA
1131,Clarisse Agbegnenou,F,23,164,66,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Silver,FRA,France
1144,Henrik Agersborg,M,47,NA,NA,Stella-2,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Bronze,NOR,Norway
1147,Viktor Ivanovich Ageyev,M,20,184,80,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Water Polo,Bronze,URS,Russia
1147,Viktor Ivanovich Ageyev,M,24,184,80,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Water Polo,Silver,URS,Russia
1147,Viktor Ivanovich Ageyev,M,28,184,80,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Water Polo,Bronze,URS,Russia
1169,Marilyn Agliotti,F,29,172,58,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Gold,NED,Netherlands
1169,Marilyn Agliotti,F,33,172,58,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Gold,NED,Netherlands
1173,Yannick Agnel,M,20,202,90,France,FRA,2012 Summer,2012,Summer,London,Swimming,Gold,FRA,France
1173,Yannick Agnel,M,20,202,90,France,FRA,2012 Summer,2012,Summer,London,Swimming,Gold,FRA,France
1173,Yannick Agnel,M,20,202,90,France,FRA,2012 Summer,2012,Summer,London,Swimming,Silver,FRA,France
1191,Judit goston-Mendelnyi,F,27,164,62,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Fencing,Gold,HUN,Hungary
1192,Carlo Agostoni Faini,M,19,170,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,Gold,ITA,Italy
1192,Carlo Agostoni Faini,M,23,170,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Bronze,ITA,Italy
1192,Carlo Agostoni Faini,M,23,170,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,Silver,ITA,Italy
1192,Carlo Agostoni Faini,M,39,170,NA,Italy,ITA,1948 Summer,1948,Summer,London,Fencing,Silver,ITA,Italy
1201,Erik Alfred gren,M,20,NA,NA,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Boxing,Bronze,SWE,Sweden
1211,"Estella Stella"""" Agsteribbe (-Blits)""""",F,19,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gold,NED,Netherlands
1220,Sergio Leonel Agero del Castillo,M,20,172,74,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Gold,ARG,Argentina
1221,"Taismary Tai"""" Agero Leiva (-Botteghi)""""",F,23,175,70,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Gold,CUB,Cuba
1249,Jos Aguilar Pulsn,M,20,173,64,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Boxing,Bronze,CUB,Cuba
1254,Macarena Aguilar Daz,F,27,170,67,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Bronze,ESP,Spain
1262,Sandra Aguilar Navarro,F,23,167,50,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Silver,ESP,Spain
1270,Jorge Luis Aguilera Ruiz,M,26,172,64,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Athletics,Bronze,CUB,Cuba
1301,Sri Wahyuni Agustiani,F,21,147,47,Indonesia,INA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Silver,INA,Indonesia
1313,Robyn Mokihana Ah Mow-Santos,F,32,172,67,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Silver,USA,USA
1323,"Timothy Joseph Tim"""" Ahearne""""",M,22,170,57,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Gold,GBR,UK
1333,Bruno Valfrid Ahlberg,M,21,168,69.5,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Boxing,Bronze,FIN,Finland
1346,Anselm Ahlfors,M,26,NA,NA,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,Silver,FIN,Finland
1348,Anders Oscar Ahlgren,M,24,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Wrestling,Silver,SWE,Sweden
1350,George Lewis Ahlgren,M,19,NA,NA,United States,USA,1948 Summer,1948,Summer,London,Rowing,Gold,USA,USA
1356,Christian Ahlmann,M,29,189,80,Germany,GER,2004 Summer,2004,Summer,Athina,Equestrianism,Bronze,GER,Germany
1356,Christian Ahlmann,M,41,189,80,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Bronze,GER,Germany
1359,Thure Johan Ahlqvist,M,25,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Boxing,Silver,SWE,Sweden
1364,"Sten Olov Olle"""" hlund""""",M,31,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Football,Bronze,SWE,Sweden
1374,Tontowi Ahmad,M,29,179,72,Indonesia-1,INA,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Gold,INA,Indonesia
1378,Arne Per hman,M,23,176,64,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Gold,SWE,Sweden
1379,Jrg Ahmann,M,34,190,88,Germany-1,GER,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Bronze,GER,Germany
1380,"Christine M. Crissy"""" Ahmann-Leighton (-Perham)""""",F,22,172,52,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Gold,USA,USA
1380,"Christine M. Crissy"""" Ahmann-Leighton (-Perham)""""",F,22,172,52,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Silver,USA,USA
1380,"Christine M. Crissy"""" Ahmann-Leighton (-Perham)""""",F,22,172,52,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Gold,USA,USA
1386,Muhammad Akhlaq Ahmed,M,20,NA,NA,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Bronze,PAK,Pakistan
1389,Muhammad Ashfaq Ahmed,M,21,162,62,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Gold,PAK,Pakistan
1391,Bashir Ahmed,M,25,171,67,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Gold,PAK,Pakistan
1400,Ishtiaq Ahmed,M,21,170,62,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Gold,PAK,Pakistan
1402,Manzoor Ahmed,M,24,169,75,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Bronze,PAK,Pakistan
1408,Mushtaq Ahmed,M,28,170,70,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Gold,PAK,Pakistan
1409,Mushtaq Ahmed,M,27,173,61,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Gold,PAK,Pakistan
1412,Riaz Ahmed,M,27,150,70,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Gold,PAK,Pakistan
1412,Riaz Ahmed,M,30,150,70,Pakistan,PAK,1972 Summer,1972,Summer,Munich,Hockey,Silver,PAK,Pakistan
1414,Shahbaz Ahmed,M,23,175,61,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Hockey,Bronze,PAK,Pakistan
1424,Arthur Ahnger,M,26,NA,NA,Lucky Girl-1,FIN,1912 Summer,1912,Summer,Stockholm,Sailing,Bronze,FIN,Finland
1442,Peter Ahrendt,M,30,169,66,Mutafo,GER,1964 Summer,1964,Summer,Tokyo,Sailing,Silver,GER,Germany
1443,Brigitte Ahrenholz,F,23,178,85,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Gold,GDR,Germany
1444,"Christian Chris"""" Ahrens""""",M,28,195,97,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Gold,USA,USA
1447,Marlene Ahrens Ostertag (-Ebensperger),F,23,176,70,Chile,CHI,1956 Summer,1956,Summer,Melbourne,Athletics,Silver,CHI,Chile
1449,Thomas Ahrens,M,16,163,50,Germany,GER,1964 Summer,1964,Summer,Tokyo,Rowing,Silver,GER,Germany
1466,Matteo Aicardi,M,26,192,102,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Silver,ITA,Italy
1466,Matteo Aicardi,M,30,192,102,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Bronze,ITA,Italy
1467,Mara Magdalena Aicega Amicarelli,F,26,165,60,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Silver,ARG,Argentina
1467,Mara Magdalena Aicega Amicarelli,F,30,165,60,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Bronze,ARG,Argentina
1467,Mara Magdalena Aicega Amicarelli,F,34,165,60,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Bronze,ARG,Argentina
1478,Rosaria Aiello,F,27,172,74,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Silver,ITA,Italy
1480,Franz Aigner,M,32,NA,107,Austria,AUT,1924 Summer,1924,Summer,Paris,Weightlifting,Silver,AUT,Austria
1481,Hannes Aigner,M,23,183,75,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,Bronze,GER,Germany
1483,Nobuyuki Aihara,M,21,154,53,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Silver,JPN,Japan
1483,Nobuyuki Aihara,M,21,154,53,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Silver,JPN,Japan
1483,Nobuyuki Aihara,M,25,154,53,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gold,JPN,Japan
1483,Nobuyuki Aihara,M,25,154,53,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gold,JPN,Japan
1485,Yutaka Aihara,M,21,156,55,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Bronze,JPN,Japan
1487,Ryoji Aikawa,M,28,183,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Bronze,JPN,Japan
1489,Alexander Michael Hirst Aikman,M,23,NA,NA,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Bronze,AUS,Australia
1498,"Charles Benedict Ben"""" Ainslie""""",M,19,183,90,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Sailing,Silver,GBR,UK
1498,"Charles Benedict Ben"""" Ainslie""""",M,23,183,90,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Gold,GBR,UK
1498,"Charles Benedict Ben"""" Ainslie""""",M,27,183,90,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Gold,GBR,UK
1498,"Charles Benedict Ben"""" Ainslie""""",M,31,183,90,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Sailing,Gold,GBR,UK
1498,"Charles Benedict Ben"""" Ainslie""""",M,35,183,90,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Gold,GBR,UK
1500,Kurt Harold Ainsworth,M,22,187,84,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Gold,USA,USA
1503,John Creyghton Ainsworth-Davis,M,25,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Gold,GBR,UK
1512,Robin Allingham Aisher,M,34,185,85,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Sailing,Bronze,GBR,UK
1530,"Gordon Gord"""" Aitchison""""",M,27,NA,NA,Canada,CAN,1936 Summer,1936,Summer,Berlin,Basketball,Silver,CAN,Canada
1531,Frances Helen Aitchison (-Leisk),F,30,NA,NA,Great Britain-1,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,Silver,GBR,UK
1534,Brett Aitken,M,21,173,65,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,Silver,AUS,Australia
1534,Brett Aitken,M,25,173,65,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Bronze,AUS,Australia
1534,Brett Aitken,M,29,173,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Gold,AUS,Australia
1538,Vladimir Atoff,M,20,NA,NA,Union des Socits Franais de Sports Athletiques,FRA,1900 Summer,1900,Summer,Paris,Rugby,Gold,FRA,France
1540,Artur Surenovych Aivazian,M,35,177,88,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Gold,UKR,Ukraine
1546,Eirini Andili,F,17,167,45,Greece,GRE,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Bronze,GRE,Greece
1551,"Oluwafemi Junior"""" Ajayi""""",M,20,172,79,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Bronze,NGR,Nigeria
1554,Omar Ajete Iglesias,M,27,175,93,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Gold,CUB,Cuba
1554,Omar Ajete Iglesias,M,31,175,93,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Baseball,Gold,CUB,Cuba
1554,Omar Ajete Iglesias,M,35,175,93,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Silver,CUB,Cuba
1556,"Ebenezer Oluwafemi Femi"""" Ajilore""""",M,23,185,75,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Silver,NGR,Nigeria
1561,Mobolade Abimbola Ajomale,M,20,180,62,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Bronze,CAN,Canada
1564,Chioma Ajunwa (-Opara),F,24,164,57,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Gold,NGR,Nigeria
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,25,185,81,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Silver,GBR,UK
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33,185,81,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Bronze,GBR,UK
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33,185,81,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Bronze,GBR,UK
1574,Kosei Akaishi,M,19,172,74,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,Silver,JPN,Japan
1574,Kosei Akaishi,M,27,172,74,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Wrestling,Bronze,JPN,Japan
1579,Nasuh Akar,M,23,NA,NA,Turkey,TUR,1948 Summer,1948,Summer,London,Wrestling,Gold,TUR,Turkey
1601,Vehbi Akda,M,23,168,62,Turkey,TUR,1972 Summer,1972,Summer,Munich,Wrestling,Silver,TUR,Turkey
1618,Ernst Gunnar kerlund,M,24,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Canoeing,Gold,SWE,Sweden
1618,Ernst Gunnar kerlund,M,28,NA,NA,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Canoeing,Silver,SWE,Sweden
1619,Olle Erik Curys kerlund,M,20,NA,NA,Bissbi,SWE,1932 Summer,1932,Summer,Los Angeles,Sailing,Gold,SWE,Sweden
1622,Michelle Anne Akers,F,30,178,68,United States,USA,1996 Summer,1996,Summer,Atlanta,Football,Gold,USA,USA
1634,Taha Akgl,M,25,192,125,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Gold,TUR,Turkey
1637,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,18,181,80,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Volleyball,Gold,URS,Russia
1647,Murodzhon Kakharovich Akhmadaliyev,M,21,165,56,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Bronze,UZB,Uzbekistan
1649,Artur Kamilevich Akhmatkhuzin,M,28,187,79,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Gold,RUS,Russia
1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21,190,120,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,Silver,RUS,Russia
1652,Lyutvi Dzhiber Akhmedov,M,34,184,87,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,Silver,BUL,Bulgaria
1654,Leyla Begnyazovna Akhmerova,F,23,160,52,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Bronze,URS,Russia
1659,Igor Vladimirovich Akhremchik,M,26,180,79,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Rowing,Bronze,URS,Russia
1662,Gulraiz Akhtar,M,25,172,61,Pakistan,PAK,1968 Summer,1968,Summer,Mexico City,Hockey,Gold,PAK,Pakistan
1665,Naeem Akhtar,M,23,173,65,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Gold,PAK,Pakistan
1673,John Akii-Bua,M,22,188,77,Uganda,UGA,1972 Summer,1972,Summer,Munich,Athletics,Gold,UGA,Uganda
1676,Anatoly Ivanovich Akimov,M,24,181,84,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Water Polo,Gold,URS,Russia
1678,Vladimir Ivanovich Akimov,M,27,184,80,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Water Polo,Gold,URS,Russia
1682,Morolake Akinosun,F,22,163,61,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Gold,USA,USA
1683,Foluke Antinuke Akinradewo,F,24,191,79,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Silver,USA,USA
1683,Foluke Antinuke Akinradewo,F,28,191,79,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Bronze,USA,USA
1698,Khadzhimurat Magomedovich Akkayev,M,19,178,105,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Silver,RUS,Russia
1698,Khadzhimurat Magomedovich Akkayev,M,23,178,105,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Bronze,RUS,Russia
1700,Marina Dazmirovna Akobiya,F,25,165,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Bronze,RUS,Russia
1713,Artur Vladimirovich Akoyev,M,26,NA,109,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Silver,EUN,Russia
1716,Daniel Akpeyi,M,30,187,80,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Bronze,NGR,Nigeria
1730,Monica Aksamit,F,26,183,74,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Bronze,USA,USA
1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29,165,58,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Bronze,URS,Russia
1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Bronze,URS,Russia
1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Gold,URS,Russia
1740,Nikolay Aleksandrovich Aksyonov,M,26,201,100,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Bronze,RUS,Russia
1742,Irina Anatolyevna Aksyonova,F,17,174,62,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Swimming,Bronze,URS,Russia
1758,Vladyslav Ivanovych Akymenko,M,23,192,88,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Sailing,Silver,URS,Russia
1762,Naser Al Shami,M,22,187,81,Syria,SYR,2004 Summer,2004,Summer,Athina,Boxing,Bronze,SYR,Syria
1809,Nasser Salih Nasser Abdullah Al-Attiya,M,41,178,82,Qatar,QAT,2012 Summer,2012,Summer,London,Shooting,Bronze,QAT,Qatar
1858,Fehaid Al-Deehani,M,33,178,95,Kuwait,KUW,2000 Summer,2000,Summer,Sydney,Shooting,Bronze,KUW,Kuwait
1858,Fehaid Al-Deehani,M,45,178,95,Kuwait,KUW,2012 Summer,2012,Summer,London,Shooting,Bronze,KUW,Kuwait
1858,Fehaid Al-Deehani,M,49,178,95,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Gold,IOA,Individual Olympic Athletes
1885,Ramzy Al-Duhami,M,40,162,70,Saudi Arabia,KSA,2012 Summer,2012,Summer,London,Equestrianism,Bronze,KSA,Saudi Arabia
1889,Khaled Al-Eid,M,31,175,57,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Equestrianism,Bronze,KSA,Saudi Arabia
1949,Abdul Rashid Al-Hasan,M,25,170,63,Pakistan,PAK,1984 Summer,1984,Summer,Los Angeles,Hockey,Gold,PAK,Pakistan
2025,Ahmed bin Hasher Al-Maktoum,M,40,175,67,United Arab Emirates,UAE,2004 Summer,2004,Summer,Athina,Shooting,Gold,UAE,United Arab Emirates
2112,Abdullah Al-Rashidi,M,52,183,83,Individual Olympic Athletes,IOA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Bronze,IOA,Individual Olympic Athletes
2134,Prince Abdullah Bin Moteb Al-Saud,M,27,178,69,Saudi Arabia,KSA,2012 Summer,2012,Summer,London,Equestrianism,Bronze,KSA,Saudi Arabia
2170,Hadi Soua'an Al-Somaily Jaadan,M,23,191,72,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Silver,KSA,Saudi Arabia
2210,Marina Alabau Neira,F,26,164,55,Spain,ESP,2012 Summer,2012,Summer,London,Sailing,Gold,ESP,Spain
2212,Armenak Alachachyan,M,33,176,74,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Basketball,Silver,URS,Russia
2225,Arsen Shakhlamazovich Alakhverdiyev,M,23,154,52,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,Silver,URS,Russia
2233,Noor Alam,M,26,172,73,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Silver,PAK,Pakistan
2233,Noor Alam,M,30,172,73,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Hockey,Gold,PAK,Pakistan
2256,Vladan Alanovi,M,25,190,81,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Basketball,Silver,CRO,Croatia
2295,Fabio Albarelli,M,25,179,80,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Sailing,Bronze,ITA,Italy
2302,Pierre Henri Maurice Albarran,M,26,NA,NA,France-3,FRA,1920 Summer,1920,Summer,Antwerpen,Tennis,Bronze,FRA,France
2306,Ruslan Vladimirovich Albegov,M,24,192,156,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Bronze,RUS,Russia
2307,David Albelda Aliqus,M,23,182,75,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Silver,ESP,Spain
2311,Reinhard Alber,M,20,184,75,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,Bronze,FRG,Germany
2313,Alberto Alberani Samaritani,M,29,192,82,Italy,ITA,1976 Summer,1976,Summer,Montreal,Water Polo,Silver,ITA,Italy
2322,Flrin Albert,M,18,182,75,Hungary,HUN,1960 Summer,1960,Summer,Roma,Football,Bronze,HUN,Hungary
2342,Nely Carla Alberto Francisca,F,29,179,90,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Bronze,ESP,Spain
2347,Georg Albert Christian Albertsen,M,30,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gold,DEN,Denmark
2349,Ebbe Gustav Bertil Albertsson (-Andersson),M,26,177,67,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,Bronze,SWE,Sweden
2355,Abramo Albini,M,20,180,83,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Rowing,Bronze,ITA,Italy
2359,Islam-Beka Said-Tsilimovich Albiyev,M,19,165,66,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,Gold,RUS,Russia
2381,John Robert Albrechtson,M,39,181,67,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Sailing,Gold,SWE,Sweden
2387,"David Donald Dave"""" Albritton""""",M,23,191,79,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Silver,USA,USA
2389,Anatoly Mikhaylovich Albul,M,24,181,87,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Wrestling,Bronze,URS,Russia
2419,Aldair Nascimento dos Santos,M,30,183,76,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Bronze,BRA,Brazil
2420,Andrs Aldama Cabrera,M,20,183,63,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Silver,CUB,Cuba
2420,Andrs Aldama Cabrera,M,24,183,63,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Boxing,Gold,CUB,Cuba
2440,"Frederick Pitt Fred"""" Alderman""""",M,22,177,75,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Gold,USA,USA
2443,"Joan Jody"""" Alderson (-Braskamp)""""",F,17,170,59,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Bronze,USA,USA
2458,David Alegre Biosca,M,23,184,75,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Silver,ESP,Spain
2460,Ramn Alegre Biosca,M,27,171,71,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Silver,ESP,Spain
2464,Jo Qesem Ayela Aleh,F,26,171,58,New Zealand,NZL,2012 Summer,2012,Summer,London,Sailing,Gold,NZL,New Zealand
2464,Jo Qesem Ayela Aleh,F,30,171,58,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Silver,NZL,New Zealand
2469,Virgilijus Alekna,M,28,200,130,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Gold,LTU,Lithuania
2469,Virgilijus Alekna,M,32,200,130,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Athletics,Gold,LTU,Lithuania
2469,Virgilijus Alekna,M,36,200,130,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Bronze,LTU,Lithuania
2483,Rumen Aleksandrov,M,20,176,89,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Silver,BUL,Bulgaria
2495,Larisa Aleksandrova-Popova,F,19,180,83,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Silver,URS,Russia
2495,Larisa Aleksandrova-Popova,F,23,180,83,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Rowing,Gold,URS,Russia
2497,Artur Aleksanyan,M,20,190,98,Armenia,ARM,2012 Summer,2012,Summer,London,Wrestling,Bronze,ARM,Armenia
2497,Artur Aleksanyan,M,24,190,98,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Gold,ARM,Armenia
2511,Vasily Ivanovich Alekseyev,M,30,185,160,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Gold,URS,Russia
2511,Vasily Ivanovich Alekseyev,M,34,185,160,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Gold,URS,Russia
2513,Galina Aleksandrovna Alekseyeva,F,17,157,50,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Diving,Bronze,URS,Russia
2517,Milan Aleksi,M,26,193,96,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Bronze,SRB,Serbia
